2.627484e+08 2.189964e-09 4.285832e+02 3.035807e+03   
2.622055e+08 2.426177e-09 4.787268e+02 3.062020e+03   
2.616626e+08 2.685734e-09 5.343240e+02 3.088551e+03   
2.611198e+08 2.970220e-09 5.957909e+02 3.115252e+03   
2.605769e+08 3.282830e-09 6.639279e+02 3.142258e+03   
2.600340e+08 3.626028e-09 7.393054e+02 3.169244e+03   
2.594912e+08 4.003321e-09 8.227766e+02 3.196202e+03   
2.589483e+08 4.417824e-09 9.150592e+02 3.222854e+03   
2.584054e+08 4.873522e-09 1.017107e+03 3.249055e+03   
2.578626e+08 5.373830e-09 1.129666e+03 3.274546e+03   
2.573197e+08 5.922749e-09 1.253603e+03 3.299078e+03   
2.567768e+08 6.524836e-09 1.390011e+03 3.322414e+03   
2.562339e+08 7.186249e-09 1.540265e+03 3.344727e+03   
2.556911e+08 7.913186e-09 1.705793e+03 3.365915e+03   
2.551482e+08 8.712025e-09 1.888086e+03 3.385993e+03   
2.546053e+08 9.589450e-09 2.088670e+03 3.404832e+03   
2.540625e+08 1.055306e-08 2.309282e+03 3.422682e+03   
2.535196e+08 1.161106e-08 2.551831e+03 3.439491e+03   
2.529767e+08 1.277299e-08 2.818598e+03 3.455482e+03   
2.524339e+08 1.404967e-08 3.112141e+03 3.470687e+03   
2.518910e+08 1.545341e-08 3.435490e+03 3.485272e+03   
2.513481e+08 1.699646e-08 3.791581e+03 3.499506e+03   
2.508053e+08 1.869102e-08 4.183251e+03 3.513329e+03   
2.502624e+08 2.055023e-08 4.613501e+03 3.526527e+03   
2.497195e+08 2.258931e-08 5.085887e+03 3.539230e+03   
2.491767e+08 2.482536e-08 5.604726e+03 3.551595e+03   
2.486338e+08 2.727882e-08 6.174797e+03 3.563700e+03   
2.480909e+08 2.996992e-08 6.801392e+03 3.575716e+03   
2.475481e+08 3.291963e-08 7.489638e+03 3.587639e+03   
2.470052e+08 3.614867e-08 8.245137e+03 3.599648e+03   
2.464623e+08 3.967847e-08 9.073666e+03 3.611829e+03   
2.459194e+08 4.353276e-08 9.981556e+03 3.624354e+03   
2.453766e+08 4.773573e-08 1.097642e+04 3.637362e+03   
2.448337e+08 5.231549e-08 1.206663e+04 3.650987e+03   
2.442908e+08 5.730210e-08 1.326161e+04 3.665435e+03   
2.437480e+08 6.272765e-08 1.457188e+04 3.680895e+03   
2.432051e+08 6.862453e-08 1.600782e+04 3.697409e+03   
2.426622e+08 7.501510e-08 1.757894e+04 3.715129e+03   
2.421194e+08 8.191769e-08 1.929356e+04 3.734108e+03   
2.415765e+08 8.934916e-08 2.116075e+04 3.754488e+03   
